Temperature (C),Humidity (%),Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Mag X,Mag Y,Mag Z,Distance (cm)
26.8,66.4,-42.15234375,-1038.480469,-7671.726563,-11.40243902,4.512195122,-6.646341463,12.3,-31.8,7.95,4.59
26.8,66.5,-153.28125,-961.8398438,-7648.734375,-7.804878049,10.18292683,-7.012195122,12.3,-31.35,7.95,4.58
26.8,66.5,-111.1289063,-942.6796875,-7779.023438,-9.451219512,20.67073171,4.207317073,12.15,-30.45,8.4,4.59
26.8,66.6,-149.4492188,-1019.320313,-7759.863281,-9.329268293,17.86585366,-23.1097561,10.5,-32.1,7.95,4.58
26.8,66.7,0,-1003.992188,-7736.871094,13.7804878,-12.80487805,13.1097561,12.15,-30.45,8.7,4.59
26.8,66.7,-114.9609375,-950.34375,-7717.710938,-0.548780488,2.134146341,-4.87804878,11.55,-32.85,7.95,4.58
26.8,66.8,-68.9765625,-942.6796875,-7733.039063,0.853658537,-18.35365854,10.12195122,12.6,-31.05,6.9,4.58
26.8,66.8,-34.48828125,-1019.320313,-7706.214844,6.158536585,-3.048780488,-2.682926829,13.35,-32.4,7.5,4.59
26.8,66.9,-137.953125,-992.4960938,-7717.710938,15.79268293,-18.65853659,11.95121951,12.3,-32.1,8.25,4.59
26.8,66.9,-38.3203125,-1019.320313,-7736.871094,-17.13414634,6.463414634,-18.41463415,11.4,-31.5,8.1,4.58
26.8,66.9,-137.953125,-969.5039063,-7756.03125,-13.47560976,7.5,-1.280487805,12,-31.8,7.95,3.61
26.8,66.9,-130.2890625,-1015.488281,-7621.910156,-21.8902439,3.414634146,7.37804878,11.55,-31.05,7.5,4.59
26.8,67,-160.9453125,-927.3515625,-7798.183594,-15.67073171,4.207317073,4.817073171,11.85,-30.75,7.35,4.58
26.8,67,-164.7773438,-981,-7522.277344,8.414634146,10.79268293,-0.365853659,9,-31.2,6,3.62
26.8,67,-111.1289063,-1015.488281,-8162.226563,11.76829268,-1.097560976,-29.93902439,3,-27.6,16.35,3.61
26.8,67,-134.1210938,-954.1757813,-7702.382813,9.451219512,-5.670731707,20.97560976,1.2,-26.1,17.4,3.61
26.8,67.1,-183.9375,-1019.320313,-7740.703125,25.73170732,4.268292683,13.35365854,1.65,-24.45,16.95,4.58
26.8,67.1,-122.625,-915.8554688,-7729.207031,-10.18292683,-2.256097561,-8.597560976,2.25,-25.65,16.8,4.59
26.8,67.1,-68.9765625,-1007.824219,-7882.488281,-2.5,-7.43902439,-9.93902439,1.8,-25.65,16.35,4.59
26.8,67.1,-141.7851563,-965.671875,-7759.863281,-12.92682927,13.65853659,-22.43902439,1.35,-27.75,18,3.62
26.8,67.1,-72.80859375,-869.8710938,-7706.214844,-21.46341463,13.23170732,-25.30487805,1.05,-25.5,16.65,4.58
26.8,67,11.49609375,-900.5273438,-7368.996094,-1.280487805,18.04878049,13.53658537,1.8,-24.9,17.4,4.59
26.8,67,-42.15234375,-1115.121094,-7721.542969,12.56097561,-13.53658537,-10.79268293,12.9,-21.75,16.05,4.58
26.8,67,-107.296875,-981,-8012.777344,4.817073171,-13.47560976,7.256097561,9,-13.2,-7.35,4.59
26.8,67,-122.625,-923.5195313,-7767.527344,10.54878049,-10.79268293,32.86585366,8.7,-12.3,-8.25,4.58
26.8,67,-84.3046875,-992.4960938,-7771.359375,16.58536585,2.256097561,23.04878049,8.1,-13.05,-7.5,4.58
26.8,66.9,-176.2734375,-1065.304688,-7618.078125,-5.670731707,7.804878049,17.07317073,8.25,-12.9,-8.4,3.61
26.8,66.8,-199.265625,-988.6640625,-7706.214844,-18.29268293,15.36585366,-38.96341463,9.6,-12.9,-8.4,4.59
26.8,66.8,-126.4570313,-1019.320313,-7698.550781,-2.317073171,-7.865853659,19.57317073,9,-13.65,-7.8,4.59
26.8,66.7,-91.96875,-1026.984375,-7706.214844,-1.158536585,14.69512195,-21.40243902,8.7,-12.75,-5.85,3.61
26.8,66.7,-57.48046875,-904.359375,-7752.199219,8.353658537,-16.46341463,4.573170732,8.7,-12.3,-7.5,4.59
26.8,66.7,-99.6328125,-954.1757813,-8100.914063,3.841463415,-4.146341463,-14.69512195,9.3,-14.4,-8.7,4.59
26.8,66.7,-88.13671875,-1080.632813,-7733.039063,-19.08536585,10.85365854,10.6097561,10.35,-20.25,17.85,4.59
26.8,66.6,-22.9921875,-931.1835938,-7771.359375,-12.19512195,2.926829268,-1.463414634,4.65,-27.6,15.3,3.61
26.8,66.5,-122.625,-977.1679688,-7552.933594,-0.487804878,10.06097561,-3.109756098,7.35,-32.1,8.25,4.59
26.8,66.4,-26.82421875,-1026.984375,-7579.757813,1.829268293,12.13414634,2.743902439,12.6,-31.8,9,4.58
26.8,66.4,-49.81640625,-969.5039063,-7702.382813,1.585365854,16.46341463,-18.96341463,11.55,-31.35,7.2,3.61
26.8,66.5,-145.6171875,-1126.617188,-7725.375,-2.804878049,12.37804878,20,11.25,-31.8,6.9,4.58
26.8,66.5,-95.80078125,-1080.632813,-7740.703125,-0.670731707,-5.548780488,-4.512195122,12.6,-32.1,7.95,4.59
26.8,66.5,-126.4570313,-1038.480469,-7683.222656,-2.62195122,3.414634146,-0.12195122,13.2,-32.25,8.7,3.62
26.8,66.6,-118.7929688,-1072.96875,-7736.871094,-18.29268293,22.37804878,-24.63414634,12.6,-32.1,7.95,4.58
26.8,66.7,-172.4414063,-1000.160156,-7798.183594,-6.097560976,12.43902439,-36.40243902,12.3,-33.15,8.55,4.58
26.8,66.8,-65.14453125,-1057.640625,-7748.367188,-0.548780488,-11.95121951,12.43902439,11.25,-31.35,7.2,4.59
26.8,66.8,-107.296875,-1042.3125,-7759.863281,-19.02439024,5.487804878,-4.085365854,10.65,-31.5,8.1,3.62
26.8,66.9,-99.6328125,-973.3359375,-7748.367188,1.280487805,-15.06097561,6.402439024,12.15,-33,8.1,4.58
26.8,66.8,-164.7773438,-973.3359375,-7556.765625,13.04878049,-10.67073171,9.695121951,11.4,-33,8.4,4.58
26.8,66.9,-137.953125,-1092.128906,-7767.527344,-14.45121951,11.40243902,-36.64634146,10.35,-31.95,6.3,4.58
26.7,66.9,-114.9609375,-1034.648438,-7832.671875,-16.15853659,5.304878049,-0.12195122,10.95,-32.4,8.25,4.58
26.8,67,-130.2890625,-950.34375,-7721.542969,-22.86585366,9.756097561,9.268292683,10.95,-33.6,7.5,4.58
26.8,67,-187.7695313,-858.375,-7759.863281,-4.695121951,2.073170732,0.304878049,11.85,-31.5,6.3,4.59
26.8,67,-30.65625,-1065.304688,-7767.527344,-4.146341463,10.36585366,-23.35365854,12.15,-31.5,9.45,4.59
26.8,67,-130.2890625,-965.671875,-7725.375,-0.914634146,3.292682927,-37.56097561,12.6,-31.8,8.25,4.58
26.8,67,-57.48046875,-1049.976563,-7756.03125,-12.56097561,-27.86585366,2.62195122,12.15,-32.25,8.1,4.59
26.8,67,-195.4335938,-988.6640625,-7683.222656,16.52439024,19.93902439,36.64634146,11.1,-33,10.2,4.6
26.7,67.1,-130.2890625,-965.671875,-7756.03125,-1.829268293,-2.62195122,32.43902439,12,-32.1,7.5,4.59
26.8,67.1,-153.28125,-950.34375,-7759.863281,16.58536585,3.353658537,18.17073171,12,-31.05,8.25,4.59
26.8,67.1,-95.80078125,-965.671875,-7641.070313,6.524390244,-12.19512195,-4.573170732,12.6,-32.1,7.5,4.59
26.7,67.2,-107.296875,-1015.488281,-7756.03125,12.31707317,-34.63414634,14.57317073,12,-31.8,7.2,4.59
26.7,67.2,-130.2890625,-1015.488281,-7706.214844,0.243902439,7.256097561,-4.695121951,12.45,-32.25,9.15,4.58
26.7,67.2,-99.6328125,-1023.152344,-7759.863281,-26.58536585,-3.353658537,-16.46341463,11.4,-30.75,7.8,4.59
26.7,67.2,-65.14453125,-977.1679688,-7679.390625,-15.30487805,-3.658536585,4.87804878,13.5,-32.25,8.4,4.59
26.7,67.2,-118.7929688,-931.1835938,-7740.703125,10.24390244,-5.182926829,0.426829268,10.35,-32.25,7.35,4.59
26.7,67.3,-172.4414063,-1030.816406,-7725.375,5.609756098,-11.95121951,-27.19512195,13.05,-32.4,8.25,4.59
26.7,67.3,-99.6328125,-1049.976563,-7690.886719,-2.43902439,-21.95121951,-22.31707317,12.45,-31.5,8.7,4.58
26.7,67.3,-153.28125,-1038.480469,-7694.71875,17.01219512,-17.5,-12.80487805,12.45,-32.7,8.1,4.59
26.7,67.3,-160.9453125,-988.6640625,-7690.886719,11.82926829,-35.06097561,-13.1097561,13.2,-31.95,8.4,4.58
26.7,67.3,-168.609375,-1088.296875,-7740.703125,-18.41463415,13.29268293,-17.31707317,10.95,-31.8,7.5,3.61
26.7,67.3,-222.2578125,-950.34375,-7687.054688,6.219512195,-9.268292683,-20.73170732,11.55,-31.8,7.2,4.59
26.7,67.3,-126.4570313,-1000.160156,-7717.710938,11.2804878,-7.012195122,17.86585366,11.25,-31.35,7.95,4.59
26.7,67.3,-65.14453125,-981,-7288.523438,-7.37804878,8.719512195,-14.45121951,11.85,-32.25,8.4,4.58
26.7,67.3,-95.80078125,-942.6796875,-7702.382813,5.670731707,0.426829268,-1.646341463,6.6,-32.1,11.7,4.59
26.7,67.4,-114.9609375,-988.6640625,-7698.550781,-5.182926829,-8.597560976,8.841463415,1.65,-25.5,16.65,4.58
26.7,67.4,-199.265625,-996.328125,-7821.175781,-0.243902439,-16.40243902,-19.14634146,16.2,-21.45,13.8,4.58
26.8,67.4,-149.4492188,-1072.96875,-7844.167969,-15.85365854,6.585365854,10.85365854,8.55,-12.15,-7.8,4.58
26.8,67.5,-80.47265625,-1003.992188,-7786.6875,-15.79268293,9.207317073,-14.3902439,8.4,-13.5,-8.25,4.59
26.7,67.5,-72.80859375,-958.0078125,-7779.023438,-16.34146341,-2.012195122,-9.268292683,9,-13.95,-8.7,4.58
26.8,67.4,-130.2890625,-1046.144531,-7756.03125,15.24390244,-15.79268293,16.40243902,9.3,-12.9,-8.1,3.61
26.8,67.4,-7.6640625,-931.1835938,-7775.191406,29.32926829,-8.719512195,9.93902439,9,-12.6,-8.7,4.59
26.7,67.3,-134.1210938,-977.1679688,-7736.871094,5.487804878,8.780487805,-11.40243902,8.55,-11.85,-7.35,3.61
26.7,67.2,-206.9296875,-1007.824219,-7771.359375,0.365853659,17.92682927,0.304878049,8.4,-13.5,-8.55,4.58
26.8,67.2,-145.6171875,-1015.488281,-7805.847656,-17.43902439,19.57317073,-15.06097561,21.45,-19.65,3.75,4.59
26.7,67.1,-111.1289063,-992.4960938,-7342.171875,-7.804878049,13.47560976,-9.451219512,2.4,-25.95,16.2,4.59
26.7,67,-141.7851563,-1069.136719,-7664.0625,-14.08536585,26.03658537,-31.8902439,1.05,-25.95,18,4.59
26.7,66.9,-42.15234375,-973.3359375,-7775.191406,-22.98780488,18.84146341,-19.32926829,1.35,-25.95,18.3,3.62
26.8,66.8,-164.7773438,-992.4960938,-7729.207031,15.24390244,-5.243902439,8.902439024,2.1,-26.55,16.95,4.59
26.7,66.8,-68.9765625,-950.34375,-7664.0625,3.170731707,-19.26829268,-10.48780488,0.45,-26.1,17.1,4.58
26.8,66.7,-22.9921875,-869.8710938,-7779.023438,11.82926829,-12.86585366,3.414634146,3,-26.4,16.8,3.61
26.7,66.6,-42.15234375,-1026.984375,-7763.695313,8.597560976,-10.12195122,5.670731707,2.4,-24.75,16.2,4.59
26.7,66.6,-168.609375,-1092.128906,-7756.03125,-29.14634146,18.84146341,-22.98780488,0.75,-26.4,16.8,3.61
26.7,66.5,-80.47265625,-992.4960938,-7667.894531,21.03658537,4.93902439,-0.487804878,1.35,-26.55,16.65,3.62
26.7,66.5,-103.4648438,-881.3671875,-7733.039063,8.353658537,-9.085365854,-5.304878049,3.3,-26.85,16.05,3.61
26.8,66.4,-130.2890625,-946.5117188,-7729.207031,19.81707317,-10.67073171,-5.06097561,2.55,-25.65,17.85,3.61
26.7,66.4,-218.4257813,-1003.992188,-7748.367188,9.024390244,-3.475609756,-19.57317073,0.15,-26.85,17.4,4.58
26.7,66.4,-45.984375,-1061.472656,-7690.886719,-3.536585366,12.98780488,-6.585365854,1.2,-24.9,17.1,4.6
26.7,66.3,-137.953125,-1069.136719,-7786.6875,22.13414634,-23.1097561,-10.12195122,1.05,-25.95,16.95,4.58
26.7,66.3,-118.7929688,-1065.304688,-7771.359375,-22.74390244,0.365853659,-15.67073171,2.1,-25.2,17.25,4.59
26.7,66.3,-149.4492188,-1065.304688,-7721.542969,-2.987804878,17.56097561,11.76829268,1.8,-28.2,17.1,4.58
26.7,66.2,-88.13671875,-1011.65625,-7752.199219,-1.951219512,21.03658537,0.609756098,0.6,-26.25,18,3.61
26.7,66.2,-68.9765625,-1000.160156,-7725.375,-0.731707317,-12.92682927,17.80487805,2.55,-24.9,17.1,4.59
26.7,66.2,-172.4414063,-954.1757813,-7748.367188,4.93902439,9.756097561,-2.195121951,1.35,-27,18.6,4.58
26.7,66.2,53.6484375,-839.2148438,-7549.101563,-12.68292683,10.91463415,-15.85365854,6.9,-33,10.5,4.58
26.7,66.1,-168.609375,-973.3359375,-7472.460938,0.792682927,-9.756097561,16.09756098,11.4,-32.7,6.3,4.59
26.7,66.1,-38.3203125,-942.6796875,-7648.734375,5.853658537,5.365853659,-12.37804878,11.85,-33,7.8,4.59
26.7,66.1,-187.7695313,-919.6875,-7729.207031,0.365853659,13.84146341,-20.24390244,13.2,-33,8.1,4.59
26.7,66.2,-122.625,-942.6796875,-7809.679688,-28.47560976,11.46341463,-6.646341463,11.85,-31.2,7.8,3.61
26.7,66.3,-84.3046875,-965.671875,-7725.375,2.926829268,-10.79268293,0.914634146,12.45,-31.5,8.4,4.59
26.7,66.5,-91.96875,-954.1757813,-7748.367188,26.09756098,-5.182926829,17.62195122,12.15,-33,8.1,4.59
26.7,66.6,-118.7929688,-1076.800781,-7687.054688,-11.40243902,0.304878049,-5.670731707,12.15,-30.45,7.05,4.58
26.7,66.6,-107.296875,-1015.488281,-7779.023438,2.804878049,-17.5,-1.585365854,12.6,-32.1,7.95,4.58
26.7,66.7,-137.953125,-988.6640625,-7656.398438,12.86585366,-11.76829268,22.37804878,11.55,-31.35,5.55,4.58
26.7,66.7,-84.3046875,-1003.992188,-7629.574219,13.1097561,-23.53658537,29.69512195,11.55,-31.8,7.95,4.59
26.7,66.7,-68.9765625,-973.3359375,-7667.894531,-6.036585366,14.02439024,-12.19512195,10.65,-31.5,7.05,4.59
26.7,66.8,-164.7773438,-973.3359375,-7744.535156,-8.536585366,21.76829268,1.646341463,12.15,-31.95,7.35,4.58
26.7,66.8,-68.9765625,-908.1914063,-7713.878906,-14.69512195,12.19512195,-1.646341463,11.55,-30.6,7.2,4.59
26.7,66.8,7.6640625,-889.03125,-7782.855469,-4.756097561,-4.146341463,-7.195121951,12.45,-31.2,8.1,4.59
26.7,66.9,-103.4648438,-950.34375,-7752.199219,-8.841463415,-13.41463415,-4.817073171,12.6,-30.6,7.95,4.59
26.7,67,-134.1210938,-1011.65625,-7690.886719,-8.597560976,2.987804878,5.975609756,12.3,-30.6,6.9,4.59
26.7,67,-91.96875,-1065.304688,-7767.527344,-7.56097561,6.707317073,-24.20731707,10.5,-29.85,6.15,4.58
26.7,67.1,-122.625,-823.8867188,-7338.339844,12.68292683,-15.73170732,27.56097561,12.45,-31.95,7.05,4.58
26.7,67.1,-42.15234375,-965.671875,-7809.679688,0,-4.329268293,2.804878049,6.15,-33.75,11.55,4.59
26.7,67.1,-164.7773438,-1003.992188,-7598.917969,-13.04878049,-10.42682927,8.414634146,6.45,-31.95,11.55,4.59
26.7,67.1,-126.4570313,-1011.65625,-7721.542969,12.37804878,5.06097561,4.695121951,19.95,-20.55,-1.8,4.59
26.7,67.2,-126.4570313,-961.8398438,-7690.886719,-1.524390244,3.597560976,-14.32926829,12.9,-30.75,-6.75,4.59
26.6,67.2,-95.80078125,-981,-7690.886719,14.63414634,-9.695121951,22.07317073,6.15,-53.85,-1.2,4.59
26.7,67.2,-88.13671875,-1011.65625,-7779.023438,8.963414634,-1.097560976,-18.04878049,-6.6,-49.65,32.25,4.59
26.7,67.3,-157.1132813,-923.5195313,-7993.617188,-20.30487805,-4.146341463,-17.25609756,-9.45,-48.15,40.2,4.58
26.7,67.3,-88.13671875,-981,-7786.6875,4.817073171,-3.475609756,10.79268293,-8.7,-47.85,38.85,3.61
26.7,67.3,-122.625,-1069.136719,-7683.222656,12.07317073,-8.902439024,-12.5,-8.7,-47.4,38.85,4.58
26.7,67.2,-157.1132813,-1149.609375,-7725.375,10.85365854,-5.426829268,1.341463415,-8.7,-48.15,39.75,3.61
26.7,67.2,-111.1289063,-988.6640625,-7610.414063,-8.597560976,-11.64634146,-30.06097561,-7.95,-47.7,39,4.58
26.7,67.1,-145.6171875,-954.1757813,-7725.375,-29.32926829,15.18292683,-36.8902439,-8.1,-47.85,38.1,3.61
26.7,67.1,-53.6484375,-1111.289063,-7721.542969,-20.91463415,-17.80487805,-13.7804878,-7.65,-47.1,39.15,3.61
26.7,67,-34.48828125,-992.4960938,-7752.199219,4.390243902,-34.3902439,7.43902439,-9.3,-48.3,37.2,3.62
26.7,66.9,-42.15234375,-1015.488281,-7710.046875,16.03658537,-7.073170732,6.524390244,-8.25,-45.75,38.25,3.61
26.7,66.9,-91.96875,-981,-7756.03125,2.743902439,-15,4.695121951,-9.6,-48,38.55,4.58
26.7,66.9,-153.28125,-977.1679688,-7798.183594,10.97560976,-8.048780488,-7.012195122,-9.3,-48.3,38.25,4.59
26.7,66.8,-91.96875,-1042.3125,-8020.441406,5.670731707,-3.780487805,-12.86585366,-6.45,-51,38.55,3.61
26.7,66.8,-203.0976563,-992.4960938,-7671.726563,-17.37804878,14.87804878,-13.47560976,1.05,-53.7,8.25,4.58
26.7,66.8,-153.28125,-984.8320313,-7641.070313,5.670731707,-33.47560976,-2.195121951,21.45,-49.65,-14.55,4.59
26.7,66.8,-122.625,-1046.144531,-7740.703125,14.45121951,-2.743902439,21.95121951,7.05,-12.75,-8.55,3.61
26.7,66.7,-126.4570313,-950.34375,-7717.710938,9.451219512,-3.048780488,-0.06097561,8.55,-22.05,18.9,4.59
26.7,66.8,-107.296875,-1026.984375,-7683.222656,-24.3902439,12.31707317,-4.573170732,3.75,-27,15.9,4.58
26.7,66.8,-141.7851563,-942.6796875,-7353.667969,1.768292683,-15.67073171,11.58536585,8.55,-34.05,6,4.58
26.7,66.7,-84.3046875,-996.328125,-7710.046875,-27.31707317,0.487804878,-53.17073171,11.4,-33,8.1,4.59
26.7,66.7,-199.265625,-981,-7825.007813,-9.451219512,10,-4.87804878,12.15,-31.95,8.1,4.59
26.7,66.7,-68.9765625,-1003.992188,-7763.695313,-15.85365854,-0.670731707,-35.30487805,12.15,-33,7.8,4.59
26.7,66.8,-199.265625,-969.5039063,-7832.671875,6.097560976,-10.30487805,-9.451219512,12.15,-33,7.8,4.59
26.7,66.8,-160.9453125,-984.8320313,-7805.847656,-13.53658537,14.14634146,-45.48780488,12.3,-32.4,7.2,4.59
26.7,66.9,-38.3203125,-935.015625,-7660.230469,7.43902439,18.90243902,-31.40243902,12.15,-32.25,7.8,4.58
26.7,66.9,-157.1132813,-996.328125,-7828.839844,12.01219512,0.365853659,9.268292683,12.9,-31.2,9.15,4.59
26.7,67,-237.5859375,-1003.992188,-7748.367188,-5.487804878,17.43902439,-18.7195122,11.25,-32.1,7.95,4.59
26.7,66.9,-141.7851563,-988.6640625,-7805.847656,11.2195122,-8.780487805,-1.585365854,12.6,-31.05,8.55,4.59
26.7,66.9,-126.4570313,-1023.152344,-7667.894531,-2.317073171,-6.158536585,-13.84146341,11.25,-31.35,6.9,4.59
26.7,67,-107.296875,-1034.648438,-7529.941406,18.53658537,-1.341463415,40.48780488,9.45,-31.05,5.1,4.59
26.7,67,-172.4414063,-996.328125,-7748.367188,-26.8902439,13.7195122,-7.43902439,3.3,-28.2,17.1,4.58
26.7,67,-91.96875,-1042.3125,-7779.023438,16.58536585,-1.646341463,14.75609756,6.15,-21.75,20.55,4.58
26.7,67.1,11.49609375,-969.5039063,-7736.871094,-10.85365854,26.52439024,-10.30487805,7.35,-12.75,-6.9,4.58
26.7,67.1,-114.9609375,-950.34375,-7729.207031,16.46341463,-18.96341463,14.32926829,19.5,-44.4,-12.6,4.58
26.7,67.2,-118.7929688,-965.671875,-7713.878906,10.54878049,-15.85365854,33.96341463,-0.3,-57.75,5.1,4.59
26.7,67.2,-114.9609375,-973.3359375,-8150.730469,-7.317073171,13.7804878,-27.5,-6.9,-53.55,36.9,4.58
26.7,67.2,-130.2890625,-996.328125,-7740.703125,-28.41463415,0.609756098,-22.07317073,-9,-49.5,35.85,4.58
26.7,67.2,-153.28125,-1003.992188,-7790.519531,2.5,0.426829268,-7.317073171,-7.5,-48.3,36.45,4.59
26.7,67.2,-114.9609375,-908.1914063,-7771.359375,10.30487805,-25.42682927,0.12195122,-7.35,-48.6,36,3.61
26.7,67.1,-141.7851563,-1023.152344,-7836.503906,-19.75609756,14.14634146,-9.634146341,-7.05,-49.95,35.7,4.5
26.7,67.1,-134.1210938,-923.5195313,-7748.367188,1.951219512,-5.670731707,-0.731707317,-7.05,-48.9,36.3,4.59
26.7,67,-114.9609375,-942.6796875,-7855.664063,-4.695121951,1.585365854,-30.18292683,-5.55,-49.65,35.7,3.62
26.7,67,-130.2890625,-977.1679688,-8016.609375,11.70731707,11.64634146,-10,-7.35,-48.6,34.65,4.59
26.8,67,-88.13671875,-1107.457031,-7713.878906,-13.29268293,19.32926829,-17.5,4.5,-55.8,0.6,4.59
26.7,67,-80.47265625,-954.1757813,-7656.398438,11.95121951,-7.5,9.512195122,15.6,-38.55,-9.75,3.61
26.7,67,-134.1210938,-1115.121094,-7710.046875,-9.573170732,-4.817073171,18.41463415,8.55,-14.4,-7.35,4.59
26.7,67,-214.59375,-950.34375,-7503.117188,7.804878049,-10.73170732,37.25609756,3.75,-25.5,18.6,4.59
26.7,67,-137.953125,-931.1835938,-7487.789063,24.08536585,-21.40243902,-13.17073171,1.65,-25.5,15.9,3.61
26.7,66.9,-80.47265625,-869.8710938,-7748.367188,14.02439024,-9.87804878,-2.56097561,1.65,-26.55,16.95,4.58
26.7,66.9,-91.96875,-965.671875,-7721.542969,-10.85365854,23.23170732,-26.64634146,3.15,-24.75,16.95,4.58
26.7,66.9,-107.296875,-1065.304688,-7683.222656,8.536585366,-9.512195122,6.646341463,2.4,-25.95,16.95,4.59
26.7,66.9,-7.6640625,-996.328125,-7683.222656,-13.84146341,13.23170732,-17.01219512,2.55,-25.65,15.75,4.58
26.8,66.8,-15.328125,-958.0078125,-7710.046875,6.341463415,-1.524390244,-10,2.7,-25.5,17.55,4.59
26.8,66.7,-191.6015625,-965.671875,-7798.183594,1.524390244,-22.68292683,3.963414634,0.15,-24.9,17.4,4.59
26.8,66.7,-180.1054688,-1011.65625,-7867.160156,-10.30487805,21.03658537,-19.75609756,5.55,-29.55,16.2,4.59
26.8,66.7,-114.9609375,-992.4960938,-7426.476563,10.18292683,11.09756098,-10.12195122,12.45,-31.5,6.3,4.59
26.8,66.7,-34.48828125,-923.5195313,-7698.550781,-6.097560976,7.62195122,-32.01219512,12.15,-32.25,7.35,4.59
26.8,66.6,-107.296875,-1023.152344,-7790.519531,-9.573170732,9.817073171,-6.768292683,11.25,-31.8,7.2,4.59
26.8,66.6,-126.4570313,-927.3515625,-7644.902344,-13.35365854,-8.658536585,13.90243902,10.65,-31.2,8.4,3.62
26.8,66.6,-30.65625,-992.4960938,-7752.199219,-13.23170732,-9.207317073,-5.304878049,12.6,-32.4,8.25,4.59
26.8,66.6,-107.296875,-938.8476563,-7683.222656,-18.23170732,20.12195122,-17.92682927,13.2,-30.45,7.05,4.58
26.8,66.7,-91.96875,-973.3359375,-7721.542969,-13.23170732,-3.353658537,-2.987804878,12.9,-32.25,9.45,3.61
26.8,66.7,-168.609375,-896.6953125,-7756.03125,-25.24390244,14.02439024,-12.25609756,12.6,-31.8,9,3.62
26.8,66.7,-65.14453125,-942.6796875,-7786.6875,-17.43902439,12.37804878,-39.08536585,12.15,-32.25,7.8,3.62
26.8,66.8,-137.953125,-927.3515625,-7706.214844,20.18292683,-26.09756098,8.902439024,12,-31.05,7.95,4.58
26.8,66.8,-134.1210938,-1088.296875,-7637.238281,-24.45121951,22.86585366,-36.46341463,12.15,-31.95,7.8,4.59
26.8,66.8,-114.9609375,-1015.488281,-7729.207031,-19.02439024,28.41463415,-35.6097561,13.2,-31.95,7.8,4.58
26.8,66.8,-126.4570313,-1034.648438,-7744.535156,14.57317073,1.829268293,4.573170732,11.1,-32.7,9.15,4.58
26.8,66.8,-183.9375,-973.3359375,-7644.902344,-14.87804878,-12.74390244,-32.74390244,12.45,-32.7,7.05,4.59
26.8,66.9,-130.2890625,-881.3671875,-7721.542969,21.09756098,-21.82926829,-0.304878049,11.4,-32.25,7.8,4.58
26.8,66.9,-91.96875,-1003.992188,-7710.046875,-17.13414634,1.097560976,-15.73170732,12,-31.35,7.5,4.58
26.7,66.9,-252.9140625,-1049.976563,-7752.199219,-27.13414634,19.08536585,-12.80487805,12.6,-32.4,7.5,4.58
26.8,67,-111.1289063,-992.4960938,-7679.390625,8.231707317,3.414634146,1.463414634,11.1,-31.5,8.7,4.6
26.8,67,-137.953125,-896.6953125,-7756.03125,-17.56097561,-10.79268293,-10.54878049,11.25,-31.05,7.95,4.58
26.8,67,-95.80078125,-1057.640625,-7794.351563,-22.37804878,-6.341463415,0.487804878,12.9,-30.45,7.35,4.58
26.8,67.1,-122.625,-977.1679688,-7698.550781,-20.36585366,13.47560976,-26.76829268,12.15,-32.25,8.4,4.6
26.8,67.1,-137.953125,-1034.648438,-7775.191406,-17.19512195,2.56097561,-2.012195122,12.6,-31.35,7.95,4.59
26.7,67.1,-95.80078125,-1007.824219,-7759.863281,5.975609756,13.65853659,15.67073171,11.55,-31.8,7.2,4.59
26.7,67.1,-30.65625,-935.015625,-7740.703125,5.731707317,-2.134146341,-0.609756098,12.15,-31.5,8.1,4.58
26.7,67.1,-168.609375,-954.1757813,-7756.03125,-0.12195122,-15,-7.865853659,12.6,-31.05,7.5,4.59
26.7,67.2,-72.80859375,-931.1835938,-7767.527344,-9.268292683,0.792682927,-17.13414634,11.4,-33.45,7.8,4.59
26.7,67.1,-130.2890625,-1046.144531,-7679.390625,-1.890243902,7.56097561,-48.41463415,10.65,-32.25,7.35,4.59
26.7,67.2,-76.640625,-1003.992188,-7782.855469,0.426829268,2.743902439,-16.2195122,13.5,-31.2,7.35,3.61
26.8,67.2,-80.47265625,-1042.3125,-7595.085938,-10.42682927,9.634146341,10.73170732,12.15,-30.45,8.4,4.58
26.7,67.2,-19.16015625,-984.8320313,-7648.734375,3.658536585,-14.81707317,5.670731707,10.05,-33,7.8,4.58
26.7,67.2,-38.3203125,-1030.816406,-7644.902344,6.280487805,-24.26829268,-13.59756098,11.4,-31.95,9.15,3.62
26.7,67.2,-134.1210938,-1034.648438,-7675.558594,6.036585366,-8.597560976,-2.682926829,11.85,-32.25,7.35,3.61
26.7,67.3,-149.4492188,-1049.976563,-7825.007813,10.48780488,1.524390244,4.024390244,11.1,-31.5,8.7,4.58
26.8,67.3,-103.4648438,-961.8398438,-7744.535156,-11.34146341,21.8902439,12.07317073,11.1,-31.2,8.1,4.59
26.8,67.3,-137.953125,-958.0078125,-7729.207031,-1.402439024,9.817073171,3.353658537,12,-32.4,7.2,4.59
